date,atm_id,opening_balance,withdrawals,deposits,closing_balance,replenished,replenishment_amount,cash_utilization_rate,predicted_runout_days
2025-08-14,ATM-00007,6632373,2661416,0,3970957,False,0,43,1
2025-08-15,ATM-00007,3970957,2274399,0,1696558,False,0,75,0
2025-08-16,ATM-00007,1696558,2715848,0,6556709,True,7575999,6,2
2025-08-17,ATM-00007,6556709,1626513,0,4930196,False,0,29,3
2025-08-18,ATM-00007,4930196,2314760,0,2615436,False,0,62,1
2025-08-19,ATM-00007,2615436,1917065,0,6646759,True,5948388,5,3
2025-08-20,ATM-00007,6646759,1263461,0,5383298,False,0,23,4
2025-08-21,ATM-00007,5383298,1346674,0,4036624,False,0,42,2
2025-08-22,ATM-00007,4036624,2896163,0,6074281,True,4933819,13,2
2025-08-23,ATM-00007,6074281,1871370,0,4202911,False,0,39,2
2025-08-24,ATM-00007,4202911,1841663,0,2361248,False,0,66,1
2025-08-25,ATM-00007,2361248,2857756,0,6289037,True,6785544,10,2
2025-08-26,ATM-00007,6289037,1761366,0,4527671,False,0,35,2
2025-08-27,ATM-00007,4527671,1560305,0,2967366,False,0,57,1
2025-08-28,ATM-00007,2967366,2840755,0,6478247,True,6351636,7,2
2025-08-29,ATM-00007,6478247,2708756,0,3769491,False,0,46,1
2025-08-30,ATM-00007,3769491,2405337,0,6468824,True,5104670,7,2
2025-08-31,ATM-00007,6468824,1308527,0,5160297,False,0,26,3
2025-09-01,ATM-00007,5160297,1327626,0,3832671,False,0,45,2
2025-09-02,ATM-00007,3832671,1664187,0,2168484,False,0,69,1
2025-09-03,ATM-00007,2168484,2653126,0,6280157,True,6764799,10,2
2025-09-04,ATM-00007,6280157,1351810,0,4928347,False,0,29,3
2025-09-05,ATM-00007,4928347,2987167,0,1941180,False,0,72,0
2025-09-06,ATM-00007,1941180,2877842,0,6189820,True,7126481,11,2
2025-09-07,ATM-00007,6189820,974778,0,5215042,False,0,25,5
2025-09-08,ATM-00007,5215042,2250694,0,2964348,False,0,57,1
2025-09-09,ATM-00007,2964348,1592403,0,6534769,True,5162824,6,4
2025-09-10,ATM-00007,6534769,1996851,0,4537918,False,0,35,2
2025-09-11,ATM-00007,4537918,1652218,0,2885700,False,0,58,1
2025-09-12,ATM-00007,2885700,819660,0,2066040,False,0,70,2
2025-09-13,ATM-00007,2066040,1828636,0,6448551,True,6211146,7,3
2025-09-14,ATM-00007,6448551,1385207,0,5063344,False,0,27,3
2025-09-15,ATM-00007,5063344,2123830,0,2939514,False,0,58,1
2025-09-16,ATM-00007,2939514,1409979,0,1529535,False,0,78,1
2025-09-17,ATM-00007,1529535,2187737,0,6008426,True,6666628,14,2
2025-09-18,ATM-00007,6008426,2737464,0,3270962,False,0,53,1
2025-09-19,ATM-00007,3270962,2102561,0,5950668,True,4782267,14,2
2025-09-20,ATM-00007,5950668,1932834,0,4017834,False,0,42,2
2025-09-21,ATM-00007,4017834,1500844,0,2516990,False,0,64,1
2025-09-22,ATM-00007,2516990,1795623,0,6557315,True,5835947,6,3
2025-09-23,ATM-00007,6557315,937600,0,5619715,False,0,19,5
2025-09-24,ATM-00007,5619715,1944465,0,3675250,False,0,47,1
2025-09-25,ATM-00007,3675250,871723,0,2803527,False,0,59,3
2025-09-26,ATM-00007,2803527,2449148,0,6200356,True,5845977,11,2
2025-09-27,ATM-00007,6200356,2435390,0,3764966,False,0,46,1
2025-09-28,ATM-00007,3764966,869690,0,2895276,False,0,58,3
2025-09-29,ATM-00007,2895276,2307605,0,6560269,True,5972597,6,2
2025-09-30,ATM-00007,6560269,950603,0,5609666,False,0,19,5
2025-10-01,ATM-00007,5609666,2971198,0,2638468,False,0,62,0
2025-10-02,ATM-00007,2638468,2354980,0,6557842,True,6274354,6,2
2025-10-03,ATM-00007,6557842,846775,0,5711067,False,0,18,6
2025-10-04,ATM-00007,5711067,1080124,0,4630943,False,0,33,4
2025-10-05,ATM-00007,4630943,2263441,0,2367502,False,0,66,1
2025-10-06,ATM-00007,2367502,2484632,0,6008609,True,6125738,14,2
2025-10-07,ATM-00007,6008609,2470953,0,3537656,False,0,49,1
2025-10-08,ATM-00007,3537656,2688593,0,6377571,True,5528507,8,2
2025-10-09,ATM-00007,6377571,2778219,0,3599352,False,0,48,1
2025-10-10,ATM-00007,3599352,2519266,0,6326514,True,5246428,9,2
2025-10-11,ATM-00007,6326514,1326863,0,4999651,False,0,28,3
2025-10-12,ATM-00007,4999651,1699983,0,3299668,False,0,52,1
2025-10-13,ATM-00007,3299668,1927280,0,6349276,True,4976888,9,3
2025-10-14,ATM-00007,6349276,1454266,0,4895010,False,0,30,3
2025-10-15,ATM-00007,4895010,2599546,0,2295464,False,0,67,0
2025-10-16,ATM-00007,2295464,1944260,0,6644688,True,6293484,5,3
2025-10-17,ATM-00007,6644688,2386431,0,4258257,False,0,39,1
2025-10-18,ATM-00007,4258257,2751035,0,1507222,False,0,78,0
2025-10-19,ATM-00007,1507222,1102652,0,6118000,True,5713430,12,5
2025-10-20,ATM-00007,6118000,2286982,0,3831018,False,0,45,1
2025-10-21,ATM-00007,3831018,1195817,0,2635201,False,0,62,2
2025-10-22,ATM-00007,2635201,2490198,0,5996401,True,5851398,14,2
2025-10-23,ATM-00007,5996401,963834,0,5032567,False,0,28,5
2025-10-24,ATM-00007,5032567,2231323,0,2801244,False,0,59,1
2025-10-25,ATM-00007,2801244,1735917,0,6321801,True,5256473,9,3
2025-10-26,ATM-00007,6321801,2073113,0,4248688,False,0,39,2
2025-10-27,ATM-00007,4248688,2895902,0,6260142,True,4907356,10,2
2025-10-28,ATM-00007,6260142,1351565,0,4908577,False,0,29,3
2025-10-29,ATM-00007,4908577,2787213,0,2121364,False,0,69,0
2025-05-03,ATM-00008,4500000,1968414,0,2531586,False,0,49,1
2025-05-04,ATM-00008,2531586,1733249,0,4605344,True,3807007,7,2
2025-05-05,ATM-00008,4605344,1723229,0,2882115,False,0,42,1
2025-05-06,ATM-00008,2882115,2087718,0,4723866,True,3929469,5,2
2025-05-07,ATM-00008,4723866,816849,0,3907017,False,0,21,4
2025-05-08,ATM-00008,3907017,2011807,0,1895210,False,0,62,0
2025-05-09,ATM-00008,1895210,1648319,0,4629741,True,4382850,7,2
2025-05-10,ATM-00008,4629741,852548,0,3777193,False,0,24,4
2025-05-11,ATM-00008,3777193,2718966,0,1058227,False,0,78,0
2025-05-12,ATM-00008,1058227,2240280,0,4649825,True,5831877,7,2
2025-05-13,ATM-00008,4649825,2441344,0,2208481,False,0,55,0
2025-05-14,ATM-00008,2208481,2959210,0,4415975,True,5166703,11,1
2025-05-15,ATM-00008,4415975,1622229,0,2793746,False,0,44,1
2025-05-16,ATM-00008,2793746,1683288,0,1110458,False,0,77,0
2025-05-17,ATM-00008,1110458,956020,0,4611085,True,4456647,7,4
2025-05-18,ATM-00008,4611085,1316591,0,3294494,False,0,34,2
2025-05-19,ATM-00008,3294494,1155895,0,2138599,False,0,57,1
2025-05-20,ATM-00008,2138599,905385,0,1233214,False,0,75,1
2025-05-21,ATM-00008,1233214,2258321,0,4277096,True,5302202,14,1
2025-05-22,ATM-00008,4277096,2041074,0,2236022,False,0,55,1
2025-05-23,ATM-00008,2236022,2482981,0,4279937,True,4526896,14,1
2025-05-24,ATM-00008,4279937,1118767,0,3161170,False,0,36,2
2025-05-25,ATM-00008,3161170,2277013,0,4587113,True,3702955,8,2
2025-05-26,ATM-00008,4587113,834148,0,3752965,False,0,24,4
2025-05-27,ATM-00008,3752965,1512054,0,2240911,False,0,55,1
2025-05-28,ATM-00008,2240911,2935351,0,4598089,True,5292529,8,1
2025-05-29,ATM-00008,4598089,1882401,0,2715688,False,0,45,1
2025-05-30,ATM-00008,2715688,2697820,0,4423730,True,4405861,11,1
2025-05-31,ATM-00008,4423730,1441746,0,2981984,False,0,40,2
2025-06-01,ATM-00008,2981984,965171,0,2016813,False,0,59,2
2025-06-02,ATM-00008,2016813,1770379,0,4585244,True,4338810,8,2
2025-06-03,ATM-00008,4585244,2390899,0,2194345,False,0,56,0
2025-06-04,ATM-00008,2194345,2166785,0,4269370,True,4241810,14,1
2025-06-05,ATM-00008,4269370,2693282,0,1576088,False,0,68,0
2025-06-06,ATM-00008,1576088,1850674,0,4586882,True,4861467,8,2
2025-06-07,ATM-00008,4586882,2004920,0,2581962,False,0,48,1
2025-06-08,ATM-00008,2581962,2867965,0,4431857,True,4717859,11,1
2025-06-09,ATM-00008,4431857,2353403,0,2078454,False,0,58,0
2025-06-10,ATM-00008,2078454,2381600,0,4593980,True,4897125,8,1
2025-06-11,ATM-00008,4593980,2788371,0,1805609,False,0,63,0
2025-06-12,ATM-00008,1805609,1490717,0,4496223,True,4181331,10,3
2025-06-13,ATM-00008,4496223,1375259,0,3120964,False,0,37,2
2025-06-14,ATM-00008,3120964,1009607,0,2111357,False,0,57,2
2025-06-15,ATM-00008,2111357,1573550,0,4627260,True,4089452,7,2
2025-06-16,ATM-00008,4627260,2053371,0,2573889,False,0,48,1
2025-06-17,ATM-00008,2573889,853271,0,1720618,False,0,65,2
2025-06-18,ATM-00008,1720618,2539214,0,4620186,True,5438782,7,1
2025-06-19,ATM-00008,4620186,1195487,0,3424699,False,0,31,2
2025-06-20,ATM-00008,3424699,2530771,0,4363688,True,3469759,12,1
2025-06-21,ATM-00008,4363688,1858478,0,2505210,False,0,49,1
2025-06-22,ATM-00008,2505210,1981243,0,4339167,True,3815200,13,2
2025-06-23,ATM-00008,4339167,959012,0,3380155,False,0,32,3
2025-06-24,ATM-00008,3380155,1137107,0,2243048,False,0,55,1
2025-06-25,ATM-00008,2243048,1056950,0,1186098,False,0,76,1
2025-06-26,ATM-00008,1186098,2844976,0,4436353,True,6095230,11,1
2025-06-27,ATM-00008,4436353,2110049,0,2326304,False,0,53,1
2025-06-28,ATM-00008,2326304,1772333,0,4727365,True,4173394,5,2
2025-06-29,ATM-00008,4727365,1396714,0,3330651,False,0,33,2
2025-06-30,ATM-00008,3330651,2102537,0,1228114,False,0,75,0
2025-07-01,ATM-00008,1228114,2397204,0,4506718,True,5675807,9,1
2025-07-02,ATM-00008,4506718,1691117,0,2815601,False,0,43,1
2025-07-03,ATM-00008,2815601,872865,0,1942736,False,0,61,2
2025-07-04,ATM-00008,1942736,2943843,0,4464375,True,5465481,10,1
2025-07-05,ATM-00008,4464375,2586278,0,1878097,False,0,62,0
2025-07-06,ATM-00008,1878097,1319422,0,4622624,True,4063949,7,3
2025-07-07,ATM-00008,4622624,1420159,0,3202465,False,0,35,2
2025-07-08,ATM-00008,3202465,1118361,0,2084104,False,0,58,1
2025-07-09,ATM-00008,2084104,898652,0,1185452,False,0,76,1
2025-07-10,ATM-00008,1185452,1424170,0,4629416,True,4868134,7,3
2025-07-11,ATM-00008,4629416,2998649,0,1630767,False,0,67,0
2025-07-12,ATM-00008,1630767,1837604,0,4677724,True,4884560,6,2
2025-07-13,ATM-00008,4677724,2155096,0,2522628,False,0,49,1
2025-07-14,ATM-00008,2522628,2362451,0,4667844,True,4507667,6,1
2025-07-15,ATM-00008,4667844,2778819,0,1889025,False,0,62,0
2025-07-16,ATM-00008,1889025,1801793,0,4402799,True,4315567,11,2
2025-07-17,ATM-00008,4402799,2090917,0,2311882,False,0,53,1
2025-07-18,ATM-00008,2311882,2977838,0,4369337,True,5035292,12,1
2025-07-19,ATM-00008,4369337,2892943,0,1476394,False,0,70,0
2025-07-20,ATM-00008,1476394,1197326,0,4648754,True,4369685,7,3
2025-07-21,ATM-00008,4648754,834418,0,3814336,False,0,23,4
2025-07-22,ATM-00008,3814336,1506188,0,2308148,False,0,53,1
2025-07-23,ATM-00008,2308148,1406424,0,4522265,True,3620541,9,3
2025-07-24,ATM-00008,4522265,1716814,0,2805451,False,0,43,1
2025-07-25,ATM-00008,2805451,1165515,0,1639936,False,0,67,1
2025-07-26,ATM-00008,1639936,1237955,0,4468455,True,4066474,10,3
2025-07-27,ATM-00008,4468455,2499152,0,1969303,False,0,60,0
2025-07-28,ATM-00008,1969303,2923669,0,4266091,True,5220457,14,1
2025-07-29,ATM-00008,4266091,1252164,0,3013927,False,0,39,2
2025-07-30,ATM-00008,3013927,1678903,0,1335024,False,0,73,0
2025-07-31,ATM-00008,1335024,1679739,0,4371370,True,4716084,12,2
2025-08-01,ATM-00008,4371370,1395269,0,2976101,False,0,40,2
2025-08-02,ATM-00008,2976101,1673238,0,1302863,False,0,73,0
2025-08-03,ATM-00008,1302863,863433,0,4357920,True,3918489,12,5
2025-08-04,ATM-00008,4357920,2699875,0,1658045,False,0,66,0
2025-08-05,ATM-00008,1658045,2420866,0,4700641,True,5463462,5,1
2025-08-06,ATM-00008,4700641,2686355,0,2014286,False,0,59,0
2025-08-07,ATM-00008,2014286,1265599,0,4658480,True,3909793,6,3
2025-08-08,ATM-00008,4658480,2977700,0,1680780,False,0,66,0
2025-08-09,ATM-00008,1680780,981677,0,4649066,True,3949963,7,4
2025-08-10,ATM-00008,4649066,1512377,0,3136689,False,0,37,2
2025-08-11,ATM-00008,3136689,1253151,0,1883538,False,0,62,1
2025-08-12,ATM-00008,1883538,1793754,0,4588077,True,4498293,8,2
2025-08-13,ATM-00008,4588077,2807426,0,1780651,False,0,64,0
2025-08-14,ATM-00008,1780651,828887,0,4542521,True,3590756,9,5
2025-08-15,ATM-00008,4542521,2935839,0,1606682,False,0,67,0
2025-08-16,ATM-00008,1606682,2196214,0,4388887,True,4978419,12,1
2025-08-17,ATM-00008,4388887,2134732,0,2254155,False,0,54,1
2025-08-18,ATM-00008,2254155,1989750,0,4357394,True,4092988,12,2
2025-08-19,ATM-00008,4357394,2670199,0,1687195,False,0,66,0
2025-08-20,ATM-00008,1687195,1880050,0,4694238,True,4887092,6,2
2025-08-21,ATM-00008,4694238,998207,0,3696031,False,0,26,3
2025-08-22,ATM-00008,3696031,2645068,0,1050963,False,0,78,0
2025-08-23,ATM-00008,1050963,967170,0,4345160,True,4261367,13,4
2025-08-24,ATM-00008,4345160,1523336,0,2821824,False,0,43,1
2025-08-25,ATM-00008,2821824,2890863,0,4374124,True,4443162,12,1
2025-08-26,ATM-00008,4374124,1353659,0,3020465,False,0,39,2
2025-08-27,ATM-00008,3020465,1602939,0,1417526,False,0,71,0
2025-08-28,ATM-00008,1417526,1615364,0,4682400,True,4880237,6,2
2025-08-29,ATM-00008,4682400,1160168,0,3522232,False,0,29,3
2025-08-30,ATM-00008,3522232,1630616,0,1891616,False,0,62,1
2025-08-31,ATM-00008,1891616,2401961,0,4456039,True,4966383,10,1
2025-09-01,ATM-00008,4456039,2279379,0,2176660,False,0,56,0
2025-09-02,ATM-00008,2176660,1714780,0,4510396,True,4048515,9,2
2025-09-03,ATM-00008,4510396,2897222,0,1613174,False,0,67,0
2025-09-04,ATM-00008,1613174,2792391,0,4495073,True,5674290,10,1
2025-09-05,ATM-00008,4495073,2890257,0,1604816,False,0,67,0
2025-09-06,ATM-00008,1604816,947302,0,4604785,True,3947271,7,4
2025-09-07,ATM-00008,4604785,2743577,0,1861208,False,0,62,0
2025-09-08,ATM-00008,1861208,1041762,0,4421325,True,3601878,11,4
2025-09-09,ATM-00008,4421325,1537270,0,2884055,False,0,42,1
2025-09-10,ATM-00008,2884055,1916158,0,4261809,True,3293912,14,2
2025-09-11,ATM-00008,4261809,1334108,0,2927701,False,0,41,2
2025-09-12,ATM-00008,2927701,1613297,0,1314404,False,0,73,0
2025-09-13,ATM-00008,1314404,1889940,0,4426936,True,5002472,11,2
2025-09-14,ATM-00008,4426936,1823806,0,2603130,False,0,47,1
2025-09-15,ATM-00008,2603130,2321948,0,4632170,True,4350987,7,1
2025-09-16,ATM-00008,4632170,2703691,0,1928479,False,0,61,0
2025-09-17,ATM-00008,1928479,828340,0,1100139,False,0,77,1
2025-09-18,ATM-00008,1100139,1915694,0,4441455,True,5257010,11,2
2025-09-19,ATM-00008,4441455,948379,0,3493076,False,0,30,3
2025-09-20,ATM-00008,3493076,1688344,0,1804732,False,0,63,1
2025-09-21,ATM-00008,1804732,1820715,0,4463062,True,4479044,10,2
2025-09-22,ATM-00008,4463062,2823858,0,1639204,False,0,67,0
2025-09-23,ATM-00008,1639204,2793118,0,4534528,True,5688442,9,1
2025-09-24,ATM-00008,4534528,1696291,0,2838237,False,0,43,1
2025-09-25,ATM-00008,2838237,2937576,0,4255346,True,4354685,14,1
2025-09-26,ATM-00008,4255346,1148313,0,3107033,False,0,37,2
2025-09-27,ATM-00008,3107033,2332674,0,4711982,True,3937622,5,2
2025-09-28,ATM-00008,4711982,1721079,0,2990903,False,0,40,1
2025-09-29,ATM-00008,2990903,1964618,0,1026285,False,0,79,0
2025-09-30,ATM-00008,1026285,824791,0,4476087,True,4274593,10,5
2025-10-01,ATM-00008,4476087,1119545,0,3356542,False,0,32,2
2025-10-02,ATM-00008,3356542,1556205,0,1800337,False,0,63,1
2025-10-03,ATM-00008,1800337,885792,0,4343173,True,3428627,13,4
2025-10-04,ATM-00008,4343173,1639657,0,2703516,False,0,45,1
2025-10-05,ATM-00008,2703516,1633199,0,1070317,False,0,78,0
2025-10-06,ATM-00008,1070317,1501555,0,4383874,True,4815112,12,2
2025-10-07,ATM-00008,4383874,1312875,0,3070999,False,0,38,2
2025-10-08,ATM-00008,3070999,1168428,0,1902571,False,0,61,1
2025-10-09,ATM-00008,1902571,2118064,0,4427384,True,4642877,11,2
2025-10-10,ATM-00008,4427384,979599,0,3447785,False,0,31,3
2025-10-11,ATM-00008,3447785,862939,0,2584846,False,0,48,2
2025-10-12,ATM-00008,2584846,1171550,0,1413296,False,0,71,1
2025-10-13,ATM-00008,1413296,1923269,0,4404569,True,4914541,11,2
2025-10-14,ATM-00008,4404569,996376,0,3408193,False,0,31,3
2025-10-15,ATM-00008,3408193,1786256,0,1621937,False,0,67,0
2025-10-16,ATM-00008,1621937,2828211,0,4486078,True,5692352,10,1
2025-10-17,ATM-00008,4486078,1547099,0,2938979,False,0,41,1
2025-10-18,ATM-00008,2938979,2503322,0,4352023,True,3916366,12,1
2025-10-19,ATM-00008,4352023,1756032,0,2595991,False,0,48,1
2025-10-20,ATM-00008,2595991,1783695,0,4472996,True,3660699,10,2
2025-10-21,ATM-00008,4472996,1108800,0,3364196,False,0,32,3
2025-10-22,ATM-00008,3364196,1250611,0,2113585,False,0,57,1
2025-10-23,ATM-00008,2113585,1057907,0,1055678,False,0,78,0
2025-10-24,ATM-00008,1055678,2960270,0,4385391,True,6289982,12,1
2025-10-25,ATM-00008,4385391,2065257,0,2320134,False,0,53,1
2025-10-26,ATM-00008,2320134,2136749,0,4354262,True,4170877,12,2
2025-10-27,ATM-00008,4354262,1397030,0,2957232,False,0,40,2
2025-10-28,ATM-00008,2957232,924099,0,2033133,False,0,59,2
2025-10-29,ATM-00008,2033133,2421712,0,4608117,True,4996696,7,1
2025-05-03,ATM-00009,4500000,2057412,0,2442588,False,0,51,1
2025-05-04,ATM-00009,2442588,902826,0,1539762,False,0,69,1
2025-05-05,ATM-00009,1539762,2136773,0,4546091,True,5143102,9,2
2025-05-06,ATM-00009,4546091,2848689,0,1697402,False,0,66,0
2025-05-07,ATM-00009,1697402,825187,0,4662731,True,3790516,6,5
2025-05-08,ATM-00009,4662731,2110046,0,2552685,False,0,48,1
2025-05-09,ATM-00009,2552685,1822765,0,4455272,True,3725351,10,2
2025-05-10,ATM-00009,4455272,1379254,0,3076018,False,0,38,2
2025-05-11,ATM-00009,3076018,1078785,0,1997233,False,0,60,1
2025-05-12,ATM-00009,1997233,1547791,0,4251534,True,3802092,14,2
2025-05-13,ATM-00009,4251534,1020378,0,3231156,False,0,35,3
2025-05-14,ATM-00009,3231156,2744000,0,4580502,True,4093346,8,1
2025-05-15,ATM-00009,4580502,2092225,0,2488277,False,0,50,1
2025-05-16,ATM-00009,2488277,2773659,0,4670845,True,4956227,6,1
2025-05-17,ATM-00009,4670845,1611254,0,3059591,False,0,38,1
2025-05-18,ATM-00009,3059591,2631587,0,4695375,True,4267370,6,1
2025-05-19,ATM-00009,4695375,1595176,0,3100199,False,0,37,1
2025-05-20,ATM-00009,3100199,2148051,0,4570687,True,3618539,8,2
2025-05-21,ATM-00009,4570687,1139771,0,3430916,False,0,31,3
2025-05-22,ATM-00009,3430916,2186934,0,1243982,False,0,75,0
2025-05-23,ATM-00009,1243982,1445120,0,4674979,True,4876116,6,3
2025-05-24,ATM-00009,4674979,2902831,0,1772148,False,0,64,0
2025-05-25,ATM-00009,1772148,2398527,0,4366570,True,4992949,12,1
2025-05-26,ATM-00009,4366570,1350728,0,3015842,False,0,39,2
2025-05-27,ATM-00009,3015842,1500346,0,1515496,False,0,69,1
2025-05-28,ATM-00009,1515496,2217967,0,4630121,True,5332592,7,2
2025-05-29,ATM-00009,4630121,1305973,0,3324148,False,0,33,2
2025-05-30,ATM-00009,3324148,1962846,0,1361302,False,0,72,0
2025-05-31,ATM-00009,1361302,960455,0,4421826,True,4020978,11,4
2025-06-01,ATM-00009,4421826,2491305,0,1930521,False,0,61,0
2025-06-02,ATM-00009,1930521,1618134,0,4667852,True,4355465,6,2
2025-06-03,ATM-00009,4667852,1101818,0,3566034,False,0,28,3
2025-06-04,ATM-00009,3566034,2516181,0,1049853,False,0,79,0
2025-06-05,ATM-00009,1049853,2971237,0,4704848,True,6626231,5,1
2025-06-06,ATM-00009,4704848,1509851,0,3194997,False,0,36,2
2025-06-07,ATM-00009,3194997,1125147,0,2069850,False,0,58,1
2025-06-08,ATM-00009,2069850,2604006,0,4521638,True,5055793,9,1
2025-06-09,ATM-00009,4521638,2798901,0,1722737,False,0,65,0
2025-06-10,ATM-00009,1722737,1532265,0,4495098,True,4304626,10,2
2025-06-11,ATM-00009,4495098,2299505,0,2195593,False,0,56,0
2025-06-12,ATM-00009,2195593,2571549,0,4668591,True,5044546,6,1
2025-06-13,ATM-00009,4668591,2871490,0,1797101,False,0,64,0
2025-06-14,ATM-00009,1797101,1037538,0,4250979,True,3491415,14,4
2025-06-15,ATM-00009,4250979,2437189,0,1813790,False,0,63,0
2025-06-16,ATM-00009,1813790,954949,0,4273176,True,3414335,14,4
2025-06-17,ATM-00009,4273176,2695829,0,1577347,False,0,68,0
2025-06-18,ATM-00009,1577347,1623448,0,4440103,True,4486203,11,2
2025-06-19,ATM-00009,4440103,1020367,0,3419736,False,0,31,3
2025-06-20,ATM-00009,3419736,1820456,0,1599280,False,0,68,0
2025-06-21,ATM-00009,1599280,1838586,0,4478135,True,4717441,10,2
2025-06-22,ATM-00009,4478135,1841900,0,2636235,False,0,47,1
2025-06-23,ATM-00009,2636235,1411397,0,1224838,False,0,75,0
2025-06-24,ATM-00009,1224838,1711728,0,4693323,True,5180213,6,2
2025-06-25,ATM-00009,4693323,2833729,0,1859594,False,0,62,0
2025-06-26,ATM-00009,1859594,1272697,0,4588770,True,4001873,8,3
2025-06-27,ATM-00009,4588770,2739181,0,1849589,False,0,63,0
2025-06-28,ATM-00009,1849589,1400485,0,4388919,True,3939814,12,3
2025-06-29,ATM-00009,4388919,2973796,0,1415123,False,0,71,0
2025-06-30,ATM-00009,1415123,894130,0,4447826,True,3926832,11,4
2025-07-01,ATM-00009,4447826,1627816,0,2820010,False,0,43,1
2025-07-02,ATM-00009,2820010,1237961,0,1582049,False,0,68,1
2025-07-03,ATM-00009,1582049,2879976,0,4317328,True,5615254,13,1
2025-07-04,ATM-00009,4317328,2105468,0,2211860,False,0,55,1
2025-07-05,ATM-00009,2211860,1313313,0,4264396,True,3365849,14,3
2025-07-06,ATM-00009,4264396,2180370,0,2084026,False,0,58,0
2025-07-07,ATM-00009,2084026,2102967,0,4663349,True,4682290,6,2
2025-07-08,ATM-00009,4663349,1598462,0,3064887,False,0,38,1
2025-07-09,ATM-00009,3064887,1018072,0,2046815,False,0,59,2
2025-07-10,ATM-00009,2046815,1661177,0,4400776,True,4015138,11,2
2025-07-11,ATM-00009,4400776,2559817,0,1840959,False,0,63,0
2025-07-12,ATM-00009,1840959,2163244,0,4706873,True,5029157,5,2
2025-07-13,ATM-00009,4706873,2212214,0,2494659,False,0,50,1
2025-07-14,ATM-00009,2494659,1134994,0,1359665,False,0,72,1
2025-07-15,ATM-00009,1359665,1590430,0,4293151,True,4523916,14,2
2025-07-16,ATM-00009,4293151,2410847,0,1882304,False,0,62,0
2025-07-17,ATM-00009,1882304,2180943,0,4668830,True,4967468,6,2
2025-07-18,ATM-00009,4668830,1267234,0,3401596,False,0,31,2
2025-07-19,ATM-00009,3401596,2525014,0,4624885,True,3748302,7,1
2025-07-20,ATM-00009,4624885,2381644,0,2243241,False,0,55,0
2025-07-21,ATM-00009,2243241,1675008,0,4748908,True,4180675,5,2
2025-07-22,ATM-00009,4748908,2630010,0,2118898,False,0,57,0
2025-07-23,ATM-00009,2118898,1417400,0,4412326,True,3710828,11,3
2025-07-24,ATM-00009,4412326,1278319,0,3134007,False,0,37,2
2025-07-25,ATM-00009,3134007,2896027,0,4708050,True,4470069,5,1
2025-07-26,ATM-00009,4708050,1267269,0,3440781,False,0,31,2
2025-07-27,ATM-00009,3440781,1112985,0,2327796,False,0,53,2
2025-07-28,ATM-00009,2327796,982150,0,1345646,False,0,73,1
2025-07-29,ATM-00009,1345646,1458056,0,4331490,True,4443899,13,2
2025-07-30,ATM-00009,4331490,1125534,0,3205956,False,0,35,2
2025-07-31,ATM-00009,3205956,2252647,0,4443406,True,3490097,11,1
2025-08-01,ATM-00009,4443406,2765138,0,1678268,False,0,66,0
2025-08-02,ATM-00009,1678268,2524305,0,4560464,True,5406500,8,1
2025-08-03,ATM-00009,4560464,2273546,0,2286918,False,0,54,1
2025-08-04,ATM-00009,2286918,1113396,0,1173522,False,0,76,1
2025-08-05,ATM-00009,1173522,2637860,0,4423608,True,5887946,11,1
