timestamp,atm_id,cash_level,cash_percentage,uptime_status,network_latency_ms,temperature_c,error_codes,transactions_last_hour,card_reader_health,dispenser_health,printer_health
2025-05-07T15:03:11.525109,ATM-00001,8784726,87,online,52,22.6,[],8,96,95,93
2025-05-07T15:08:11.525109,ATM-00001,8781048,87,online,70,24.3,[],10,97,93,76
2025-05-07T15:13:11.525109,ATM-00001,8777890,87,online,56,31.1,[],3,90,99,90
2025-05-07T15:18:11.525109,ATM-00001,8775971,87,online,76,29.1,[],12,89,83,75
2025-05-07T15:23:11.525109,ATM-00001,8773210,87,online,58,22.4,"[""20001""]",12,89,85,94
2025-05-07T15:28:11.525109,ATM-00001,8769527,87,online,98,25.9,[],11,93,80,89
2025-05-07T15:33:11.525109,ATM-00001,8765498,87,online,104,20.8,[],11,99,97,81
2025-05-07T15:38:11.525109,ATM-00001,8762226,87,online,123,24.4,[],3,99,96,79
2025-05-07T15:43:11.525109,ATM-00001,8758862,87,online,130,31.7,[],7,92,93,96
2025-05-07T15:48:11.525109,ATM-00001,8757169,87,online,99,20.9,[],5,96,80,91
2025-05-07T15:53:11.525109,ATM-00001,8753717,87,online,66,22.7,[],5,100,85,87
2025-05-07T15:58:11.525109,ATM-00001,8749973,87,online,57,21,"[""20001""]",8,99,85,90
2025-05-07T16:03:11.525109,ATM-00001,8740630,87,online,97,28,[],32,90,95,76
2025-05-07T16:08:11.525109,ATM-00001,8731009,87,online,69,28.9,[],23,93,93,88
2025-05-07T16:13:11.525109,ATM-00001,8719998,87,online,110,19.4,"[""20014""]",38,97,82,92
2025-05-07T16:18:11.525109,ATM-00001,8712805,87,online,121,20.4,[],27,100,99,80
2025-05-07T16:23:11.525109,ATM-00001,8703169,87,online,85,30.5,[],36,96,82,91
2025-05-07T16:28:11.525109,ATM-00001,8691835,86,online,102,23.8,[],36,94,88,76
2025-05-07T16:33:11.525109,ATM-00001,8682680,86,online,80,30.2,[],32,85,83,87
2025-05-07T16:38:11.525109,ATM-00001,8673931,86,online,127,26.2,[],35,91,95,90
2025-05-07T16:43:11.525109,ATM-00001,8664559,86,online,20,19.3,[],20,90,80,77
2025-05-07T16:48:11.525109,ATM-00001,8653681,86,online,148,28.7,[],15,89,87,93
2025-05-07T16:53:11.525109,ATM-00001,8645929,86,online,75,19,[],27,91,82,84
2025-05-07T16:58:11.525109,ATM-00001,8639209,86,online,65,19.1,[],20,92,83,92
2025-05-07T17:03:11.525109,ATM-00001,8627884,86,online,28,29.7,[],26,85,87,78
2025-05-07T17:08:11.525109,ATM-00001,8616232,86,online,101,23.6,[],37,85,80,97
2025-05-07T17:13:11.525109,ATM-00001,8609503,86,online,40,31.3,[],25,91,85,84
2025-05-07T17:18:11.525109,ATM-00001,8599462,85,online,85,31.9,[],31,100,83,86
2025-05-07T17:23:11.525109,ATM-00001,8592001,85,online,146,22.3,[],18,99,100,76
2025-05-07T17:28:11.525109,ATM-00001,8580395,85,offline,143,20,"[""C0047""]",23,86,81,94
2025-05-07T17:33:11.525109,ATM-00001,8571135,85,online,22,30.1,[],38,91,89,95
2025-05-07T17:38:11.525109,ATM-00001,8563223,85,online,72,20.3,[],36,85,80,86
2025-05-07T17:43:11.525109,ATM-00001,8554211,85,online,39,25.6,[],38,96,85,97
2025-05-07T17:48:11.525109,ATM-00001,8542620,85,online,112,20.1,[],20,87,87,78
2025-05-07T17:53:11.525109,ATM-00001,8534875,85,online,108,28.2,[],38,91,85,87
2025-05-07T17:58:11.525109,ATM-00001,8522812,85,online,45,28.5,[],29,88,83,100
2025-05-07T18:03:11.525109,ATM-00001,8511415,85,online,139,29.1,[],28,89,99,75
2025-05-07T18:08:11.525109,ATM-00001,8502788,85,online,105,20.6,[],23,90,93,89
2025-05-07T18:13:11.525109,ATM-00001,8493567,84,online,63,20.4,[],24,87,95,96
2025-05-07T18:18:11.525109,ATM-00001,8483208,84,online,25,22,[],26,91,82,94
2025-05-07T18:23:11.525109,ATM-00001,8470841,84,online,39,18.8,[],29,95,90,75
2025-05-07T18:28:11.525109,ATM-00001,8458411,84,online,101,20.3,[],30,99,81,82
2025-05-07T18:33:11.525109,ATM-00001,8446321,84,online,131,24.3,[],38,85,97,95
2025-05-07T18:38:11.525109,ATM-00001,8437172,84,online,135,23.5,[],16,95,96,82
2025-05-07T18:43:11.525109,ATM-00001,8426989,84,online,21,19.2,"[""20013""]",20,99,100,94
2025-05-07T18:48:11.525109,ATM-00001,8415487,84,online,55,25.7,[],18,92,84,75
2025-05-07T18:53:11.525109,ATM-00001,8404878,84,online,60,18.9,[],15,98,86,87
2025-05-07T18:58:11.525109,ATM-00001,8397872,83,online,30,23.1,[],16,97,90,77
2025-05-07T19:03:11.525109,ATM-00001,8395844,83,online,89,30,[],4,87,94,76
2025-05-07T19:08:11.525109,ATM-00001,8392032,83,online,110,31.1,[],12,98,96,92
2025-05-07T19:13:11.525109,ATM-00001,8388151,83,online,42,20.3,"[""D1500""]",7,86,94,98
2025-05-07T19:18:11.525109,ATM-00001,8383184,83,online,96,25.6,[],6,88,98,76
2025-05-07T19:23:11.525109,ATM-00001,8380839,83,online,90,29.5,[],9,100,92,89
2025-05-07T19:28:11.525109,ATM-00001,8376775,83,online,38,26.2,[],7,97,80,78
2025-05-07T19:33:11.525109,ATM-00001,8372465,83,online,59,29.1,[],7,95,82,90
2025-05-07T19:38:11.525109,ATM-00001,8368250,83,online,30,19.8,[],6,85,88,97
2025-05-07T19:43:11.525109,ATM-00001,8364672,83,online,98,24.3,[],10,99,84,85
2025-05-07T19:48:11.525109,ATM-00001,8361970,83,online,35,26.6,[],12,90,97,83
2025-05-07T19:53:11.525109,ATM-00001,8357441,83,online,141,29,[],11,100,85,89
2025-05-07T19:58:11.525109,ATM-00001,8354838,83,online,68,21,[],14,100,100,75
2025-05-07T20:03:11.525109,ATM-00001,8352279,83,online,85,18.4,[],6,97,93,81
2025-05-07T20:08:11.525109,ATM-00001,8347300,83,online,98,28.7,[],7,93,84,96
2025-05-07T20:13:11.525109,ATM-00001,8343149,83,online,79,22.5,[],15,96,84,97
2025-05-07T20:18:11.525109,ATM-00001,8340173,83,online,126,27.3,[],15,89,95,82
2025-05-07T20:23:11.525109,ATM-00001,8336685,83,online,77,29.6,[],3,97,100,80
2025-05-07T20:28:11.525109,ATM-00001,8334710,83,online,125,23.9,[],15,86,83,83
2025-05-07T20:33:11.525109,ATM-00001,8332316,83,online,121,27.7,[],14,95,85,88
2025-05-07T20:38:11.525109,ATM-00001,8329493,83,online,127,20.5,[],8,99,81,84
2025-05-07T20:43:11.525109,ATM-00001,8326319,83,online,112,29.2,[],13,94,86,83
2025-05-07T20:48:11.525109,ATM-00001,8323066,83,online,41,19.1,[],7,93,89,93
2025-05-07T20:53:11.525109,ATM-00001,8319584,83,online,93,20.3,[],13,94,85,95
2025-05-07T20:58:11.525109,ATM-00001,8316278,83,online,149,19.5,[],5,88,83,88
2025-05-07T21:03:11.525109,ATM-00001,8313119,83,online,64,30.6,[],7,90,98,94
2025-05-07T21:08:11.525109,ATM-00001,8308716,83,online,64,21.5,[],8,91,100,94
2025-05-07T21:13:11.525109,ATM-00001,8304164,83,online,115,28.7,[],4,96,87,75
2025-05-07T21:18:11.525109,ATM-00001,8302164,83,online,50,21.7,"[""90001""]",4,92,88,90
2025-05-07T21:23:11.525109,ATM-00001,8297390,82,online,80,18.7,"[""D1500""]",11,90,88,85
2025-05-07T21:28:11.525109,ATM-00001,8294650,82,online,26,28.1,[],7,97,89,82
2025-05-07T21:33:11.525109,ATM-00001,8290371,82,online,118,31.2,[],14,86,100,77
2025-05-07T21:38:11.525109,ATM-00001,8287237,82,online,23,24,[],12,97,83,98
2025-05-07T21:43:11.525109,ATM-00001,8285426,82,online,125,21.4,[],7,88,84,100
2025-05-07T21:48:11.525109,ATM-00001,8283410,82,online,145,26.4,[],3,97,90,75
2025-05-07T21:53:11.525109,ATM-00001,8279424,82,online,88,24.1,[],3,88,83,80
2025-05-07T21:58:11.525109,ATM-00001,8276018,82,offline,68,19.1,[],7,86,85,90
2025-05-07T22:03:11.525109,ATM-00001,8273450,82,online,126,29,"[""20014""]",6,89,83,80
2025-05-07T22:08:11.525109,ATM-00001,8271456,82,online,40,21.7,[],11,94,84,86
2025-05-07T22:13:11.525109,ATM-00001,8269589,82,online,121,28.7,[],13,99,96,83
2025-05-07T22:18:11.525109,ATM-00001,8267027,82,online,35,27.1,[],7,93,84,83
2025-05-07T22:23:11.525109,ATM-00001,8263218,82,offline,141,21.1,[],6,98,82,97
2025-05-07T22:28:11.525109,ATM-00001,8259618,82,online,63,25.3,"[""20002""]",14,93,94,85
2025-05-07T22:33:11.525109,ATM-00001,8255382,82,online,74,30.5,[],14,90,98,82
2025-05-07T22:38:11.525109,ATM-00001,8253558,82,online,147,24.7,[],12,91,92,89
2025-05-07T22:43:11.525109,ATM-00001,8249518,82,offline,99,28.1,[],8,91,99,83
2025-05-07T22:48:11.525109,ATM-00001,8244927,82,online,21,28.8,[],6,86,87,85
2025-05-07T22:53:11.525109,ATM-00001,8240892,82,online,54,25.4,[],13,98,99,95
2025-05-07T22:58:11.525109,ATM-00001,8237134,82,online,23,30,[],8,94,94,87
2025-05-07T23:03:11.525109,ATM-00001,8235374,82,online,103,29.8,[],4,86,82,91
2025-05-07T23:08:11.525109,ATM-00001,8232118,82,online,62,27.3,[],13,94,83,91
2025-05-07T23:13:11.525109,ATM-00001,8230324,82,online,53,30,[],7,86,96,86
2025-05-07T23:18:11.525109,ATM-00001,8225345,82,online,102,23.7,[],5,93,100,82
2025-05-07T23:23:11.525109,ATM-00001,8221108,82,online,104,18.5,[],9,96,90,89
2025-05-07T23:28:11.525109,ATM-00001,8218221,82,online,84,25.8,[],14,96,84,85
2025-05-07T23:33:11.525109,ATM-00001,8216139,82,online,104,31.1,[],7,98,94,100
2025-05-07T23:38:11.525109,ATM-00001,8211236,82,online,33,19.2,[],8,90,85,90
2025-05-07T23:43:11.525109,ATM-00001,8206353,82,online,64,26.7,[],15,98,90,80
2025-05-07T23:48:11.525109,ATM-00001,8203544,82,online,121,24.9,[],12,86,84,76
2025-05-07T23:53:11.525109,ATM-00001,8200654,82,online,106,21.8,[],3,93,82,85
2025-05-07T23:58:11.525109,ATM-00001,8195873,81,online,52,22,[],14,95,95,85
2025-05-08T00:03:11.525109,ATM-00001,8192997,81,online,107,19,"[""90001""]",12,100,92,97
2025-05-08T00:08:11.525109,ATM-00001,8189978,81,online,92,23.8,[],14,98,85,75
2025-05-08T00:13:11.525109,ATM-00001,8186830,81,online,110,20,[],6,91,88,88
2025-05-08T00:18:11.525109,ATM-00001,8184747,81,online,147,25.4,[],5,90,100,87
2025-05-08T00:23:11.525109,ATM-00001,8181173,81,online,68,27.2,[],3,94,83,97
2025-05-08T00:28:11.525109,ATM-00001,8179146,81,online,118,18.7,[],14,92,81,91
2025-05-08T00:33:11.525109,ATM-00001,8175439,81,online,42,25.4,[],9,98,81,96
2025-05-08T00:38:11.525109,ATM-00001,8172785,81,online,70,19.2,[],11,86,85,96
2025-05-08T00:43:11.525109,ATM-00001,8170753,81,online,81,31,[],14,98,95,89
2025-05-08T00:48:11.525109,ATM-00001,8166554,81,online,126,22.8,"[""20013""]",7,96,91,84
2025-05-08T00:53:11.525109,ATM-00001,8163081,81,online,34,20.9,[],11,88,99,85
2025-05-08T00:58:11.525109,ATM-00001,8160048,81,online,48,19.5,[],9,91,98,85
2025-05-08T01:03:11.525109,ATM-00001,8156353,81,online,32,25.5,[],5,91,87,81
2025-05-08T01:08:11.525109,ATM-00001,8154237,81,online,37,22.4,[],8,95,80,89
2025-05-08T01:13:11.525109,ATM-00001,8152446,81,online,84,18.2,[],15,98,80,87
2025-05-08T01:18:11.525109,ATM-00001,8148376,81,online,47,22.5,"[""90001""]",7,94,96,90
2025-05-08T01:23:11.525109,ATM-00001,8144323,81,online,127,31.4,[],6,93,84,89
2025-05-08T01:28:11.525109,ATM-00001,8139495,81,online,33,20.4,[],9,95,95,80
2025-05-08T01:33:11.525109,ATM-00001,8135945,81,online,28,20.2,[],15,96,96,94
2025-05-08T01:38:11.525109,ATM-00001,8133152,81,online,48,20.3,[],11,93,96,99
2025-05-08T01:43:11.525109,ATM-00001,8128430,81,online,41,26.3,[],14,94,99,86
2025-05-08T01:48:11.525109,ATM-00001,8126313,81,online,105,26.7,[],14,93,90,87
2025-05-08T01:53:11.525109,ATM-00001,8123045,81,online,130,21.5,[],6,85,80,83
2025-05-08T01:58:11.525109,ATM-00001,8120982,81,online,63,22.2,[],14,97,95,92
2025-05-08T02:03:11.525109,ATM-00001,8117319,81,online,146,30.5,[],11,100,95,94
2025-05-08T02:08:11.525109,ATM-00001,8113760,81,online,51,30.5,[],10,86,99,96
2025-05-08T02:13:11.525109,ATM-00001,8110845,81,online,56,28.6,"[""C0047""]",14,89,96,97
2025-05-08T02:18:11.525109,ATM-00001,8109026,81,online,99,27.3,[],14,86,100,90
2025-05-08T02:23:11.525109,ATM-00001,8106042,81,online,128,18.6,[],9,88,87,96
2025-05-08T02:28:11.525109,ATM-00001,8102747,81,offline,144,26.2,[],13,87,92,83
2025-05-08T02:33:11.525109,ATM-00001,8099169,80,online,65,24.8,[],5,91,84,99
2025-05-08T02:38:11.525109,ATM-00001,8094435,80,online,145,27.6,[],4,96,81,88
2025-05-08T02:43:11.525109,ATM-00001,8090632,80,online,150,19,[],10,88,90,86
2025-05-08T02:48:11.525109,ATM-00001,8086694,80,online,40,30,[],12,94,81,93
2025-05-08T02:53:11.525109,ATM-00001,8083719,80,online,81,23.4,[],3,95,98,86
2025-05-08T02:58:11.525109,ATM-00001,8080340,80,online,125,19.6,"[""20001""]",6,95,93,81
2025-05-08T03:03:11.525109,ATM-00001,8077650,80,online,115,31,[],8,97,99,87
2025-05-08T03:08:11.525109,ATM-00001,8075616,80,online,40,31.3,[],9,99,89,92
2025-05-08T03:13:11.525109,ATM-00001,8071831,80,online,97,25.4,[],11,98,86,77
2025-05-08T03:18:11.525109,ATM-00001,8067042,80,online,77,18.8,[],13,86,88,97
2025-05-08T03:23:11.525109,ATM-00001,8064257,80,online,66,20.5,[],12,87,93,83
2025-05-08T03:28:11.525109,ATM-00001,8061863,80,online,50,19.9,[],12,85,83,90
2025-05-08T03:33:11.525109,ATM-00001,8058064,80,online,47,28.5,[],11,98,87,89
2025-05-08T03:38:11.525109,ATM-00001,8056305,80,online,112,27.3,[],9,85,93,100
2025-05-08T03:43:11.525109,ATM-00001,8053819,80,online,23,23.8,[],10,91,100,98
2025-05-08T03:48:11.525109,ATM-00001,8050226,80,online,115,23.5,[],5,94,82,75
2025-05-08T03:53:11.525109,ATM-00001,8046932,80,online,29,21,[],10,91,80,81
2025-05-08T03:58:11.525109,ATM-00001,8044569,80,online,64,27.9,[],14,97,86,98
2025-05-08T04:03:11.525109,ATM-00001,8041129,80,online,78,29,[],4,88,97,91
2025-05-08T04:08:11.525109,ATM-00001,8038636,80,offline,82,29.7,[],13,98,98,85
2025-05-08T04:13:11.525109,ATM-00001,8034208,80,online,125,31.5,[],11,95,86,95
2025-05-08T04:18:11.525109,ATM-00001,8032192,80,online,44,27.2,[],15,87,94,90
2025-05-08T04:23:11.525109,ATM-00001,8027232,80,online,73,26.9,[],9,92,92,95
2025-05-08T04:28:11.525109,ATM-00001,8023907,80,online,149,19,[],9,95,98,91
2025-05-08T04:33:11.525109,ATM-00001,8020712,80,online,69,20.8,[],12,86,85,96
2025-05-08T04:38:11.525109,ATM-00001,8015762,80,online,27,29.7,[],6,96,100,97
2025-05-08T04:43:11.525109,ATM-00001,8013014,80,online,47,27.2,[],7,95,84,97
2025-05-08T04:48:11.525109,ATM-00001,8008900,80,online,104,23.8,[],12,95,81,100
2025-05-08T04:53:11.525109,ATM-00001,8005870,80,online,123,25,[],10,87,84,97
2025-05-08T04:58:11.525109,ATM-00001,8002030,80,online,92,29.9,[],15,87,96,86
2025-05-08T05:03:11.525109,ATM-00001,7999490,79,online,149,21.3,[],5,85,82,85
2025-05-08T05:08:11.525109,ATM-00001,7997163,79,online,139,24.2,[],12,87,87,87
2025-05-08T05:13:11.525109,ATM-00001,7995033,79,online,110,24.2,[],5,90,84,97
2025-05-08T05:18:11.525109,ATM-00001,7991254,79,online,103,27.2,[],12,85,84,93
2025-05-08T05:23:11.525109,ATM-00001,7987922,79,online,87,26.1,[],13,93,90,89
2025-05-08T05:28:11.525109,ATM-00001,7983633,79,online,124,30.1,[],6,98,90,95
2025-05-08T05:33:11.525109,ATM-00001,7980110,79,offline,28,27.9,[],4,96,99,86
2025-05-08T05:38:11.525109,ATM-00001,7976257,79,online,68,20,[],14,96,98,99
2025-05-08T05:43:11.525109,ATM-00001,7973562,79,online,23,30.9,[],7,87,84,95
2025-05-08T05:48:11.525109,ATM-00001,7969385,79,online,118,19.5,[],13,92,93,76
2025-05-08T05:53:11.525109,ATM-00001,7964818,79,online,30,31.9,[],3,89,80,82
2025-05-08T05:58:11.525109,ATM-00001,7961979,79,online,45,31.2,[],15,98,92,90
2025-05-08T06:03:11.525109,ATM-00001,7957972,79,online,133,20.3,[],13,99,87,84
2025-05-08T06:08:11.525109,ATM-00001,7954939,79,online,116,23.1,[],10,88,98,95
2025-05-08T06:13:11.525109,ATM-00001,7953258,79,online,103,24.9,[],6,98,95,90
2025-05-08T06:18:11.525109,ATM-00001,7951406,79,online,120,29.5,[],6,87,92,83
2025-05-08T06:23:11.525109,ATM-00001,7946479,79,offline,107,21.8,[],11,100,87,97
2025-05-08T06:28:11.525109,ATM-00001,7944539,79,online,148,24,[],5,95,86,78
2025-05-08T06:33:11.525109,ATM-00001,7942126,79,online,65,23.9,[],5,95,88,90
2025-05-08T06:38:11.525109,ATM-00001,7937683,79,online,28,25.9,[],7,85,82,99
2025-05-08T06:43:11.525109,ATM-00001,7934412,79,online,100,26.5,[],14,85,81,75
2025-05-08T06:48:11.525109,ATM-00001,7932361,79,online,34,31.5,"[""20013""]",6,95,88,87
2025-05-08T06:53:11.525109,ATM-00001,7928286,79,online,79,26.8,[],7,92,92,99
2025-05-08T06:58:11.525109,ATM-00001,7923493,79,online,28,25.8,[],6,88,98,91
2025-05-08T07:03:11.525109,ATM-00001,7920090,79,online,116,25,[],5,88,86,75
2025-05-08T07:08:11.525109,ATM-00001,7916511,79,online,84,27.2,[],8,87,83,77
2025-05-08T07:13:11.525109,ATM-00001,7911661,79,online,70,28.6,[],14,85,98,84
2025-05-08T07:18:11.525109,ATM-00001,7909087,79,online,92,18.9,[],12,99,99,94
2025-05-08T07:23:11.525109,ATM-00001,7904200,79,online,78,28.6,[],11,99,93,89
2025-05-08T07:28:11.525109,ATM-00001,7900408,79,online,29,31.9,[],5,95,82,81
2025-05-08T07:33:11.525109,ATM-00001,7897050,78,offline,74,25.9,[],10,91,97,89
2025-05-08T07:38:11.525109,ATM-00001,7893817,78,online,69,18.3,[],6,98,87,80
2025-05-08T07:43:11.525109,ATM-00001,7889046,78,online,134,27.9,[],15,97,87,91
2025-05-08T07:48:11.525109,ATM-00001,7886468,78,online,140,19.7,"[""20014""]",4,95,83,82
2025-05-08T07:53:11.525109,ATM-00001,7883582,78,online,46,19.1,[],9,86,90,89
2025-05-08T07:58:11.525109,ATM-00001,7879463,78,online,135,24.9,[],14,89,81,82
2025-05-08T08:03:11.525109,ATM-00001,7877474,78,online,133,22.5,[],3,96,96,94
2025-05-08T08:08:11.525109,ATM-00001,7874793,78,online,23,20.9,[],10,100,96,90
2025-05-08T08:13:11.525109,ATM-00001,7872521,78,online,63,21.7,[],13,90,92,85
2025-05-08T08:18:11.525109,ATM-00001,7868989,78,online,139,18.9,"[""20002""]",12,98,95,83
2025-05-08T08:23:11.525109,ATM-00001,7865337,78,online,99,22.4,[],15,90,91,89
2025-05-08T08:28:11.525109,ATM-00001,7862030,78,online,96,27.5,"[""20014""]",11,89,90,79
2025-05-08T08:33:11.525109,ATM-00001,7858074,78,online,32,27.9,[],8,88,83,78
2025-05-08T08:38:11.525109,ATM-00001,7854688,78,online,141,30.5,[],11,96,82,85
2025-05-08T08:43:11.525109,ATM-00001,7850510,78,online,127,24.9,[],8,86,93,99
2025-05-08T08:48:11.525109,ATM-00001,7845937,78,offline,71,25.1,[],4,92,88,88
2025-05-08T08:53:11.525109,ATM-00001,7842503,78,online,65,28.6,[],9,86,87,95
2025-05-08T08:58:11.525109,ATM-00001,7839203,78,online,108,23.3,[],6,89,87,84
2025-05-08T09:03:11.525109,ATM-00001,7828609,78,online,102,24.3,[],25,95,95,91
2025-05-08T09:08:11.525109,ATM-00001,7820484,78,online,21,29.5,[],20,93,84,89
2025-05-08T09:13:11.525109,ATM-00001,7812849,78,online,119,28.8,[],37,97,98,89
2025-05-08T09:18:11.525109,ATM-00001,7803442,78,online,66,31.3,"[""90001""]",30,85,86,96
2025-05-08T09:23:11.525109,ATM-00001,7793012,77,online,91,24.6,[],39,90,93,91
2025-05-08T09:28:11.525109,ATM-00001,7785297,77,online,68,30.9,[],19,90,98,83
2025-05-08T09:33:11.525109,ATM-00001,7777644,77,online,64,31.1,[],19,85,92,80
2025-05-08T09:38:11.525109,ATM-00001,7767171,77,online,84,30.1,[],31,96,88,85
2025-05-08T09:43:11.525109,ATM-00001,7756484,77,online,62,22.5,[],22,87,88,99
2025-05-08T09:48:11.525109,ATM-00001,7749778,77,online,79,22.9,[],21,90,96,79
2025-05-08T09:53:11.525109,ATM-00001,7738403,77,online,103,27.3,[],15,94,94,93
2025-05-08T09:58:11.525109,ATM-00001,7727582,77,online,45,24,[],33,98,100,79
2025-05-08T10:03:11.525109,ATM-00001,7719906,77,online,113,18.8,[],32,98,97,85
2025-05-08T10:08:11.525109,ATM-00001,7709024,77,online,73,22.2,[],36,90,86,75
2025-05-08T10:13:11.525109,ATM-00001,7700501,77,online,132,20.5,[],35,94,92,89
2025-05-08T10:18:11.525109,ATM-00001,7691503,76,online,39,23.6,[],32,94,92,76
2025-05-08T10:23:11.525109,ATM-00001,7683709,76,online,120,31.5,[],39,85,87,81
2025-05-08T10:28:11.525109,ATM-00001,7672617,76,online,32,25.2,[],40,100,89,93
2025-05-08T10:33:11.525109,ATM-00001,7665068,76,online,130,29.3,[],35,92,81,82
2025-05-08T10:38:11.525109,ATM-00001,7657364,76,online,45,23.4,[],27,98,85,99
2025-05-08T10:43:11.525109,ATM-00001,7649128,76,online,112,29.7,[],24,85,97,95
2025-05-08T10:48:11.525109,ATM-00001,7638843,76,online,116,20.1,[],26,87,83,95
2025-05-08T10:53:11.525109,ATM-00001,7632156,76,online,129,19.1,[],39,98,81,98
2025-05-08T10:58:11.525109,ATM-00001,7624832,76,online,119,30.5,[],33,85,100,78
2025-05-08T11:03:11.525109,ATM-00001,7613336,76,online,105,20.8,[],34,88,92,79
2025-05-08T11:08:11.525109,ATM-00001,7603258,76,online,26,23.8,[],32,94,90,90
2025-05-08T11:13:11.525109,ATM-00001,7594180,75,online,57,30.7,[],16,90,88,79
2025-05-08T11:18:11.525109,ATM-00001,7585203,75,online,69,22.9,[],15,99,82,100
2025-05-08T11:23:11.525109,ATM-00001,7577797,75,online,23,27.6,[],34,96,80,80
2025-05-08T11:28:11.525109,ATM-00001,7568467,75,online,26,31.9,[],38,85,93,88
2025-05-08T11:33:11.525109,ATM-00001,7556945,75,online,106,21.3,[],21,88,95,99
2025-05-08T11:38:11.525109,ATM-00001,7549398,75,online,101,23,[],17,90,98,100
2025-05-08T11:43:11.525109,ATM-00001,7540920,75,online,65,20.2,[],20,87,91,100
2025-05-08T11:48:11.525109,ATM-00001,7532277,75,online,110,19.9,[],27,85,83,80
2025-05-08T11:53:11.525109,ATM-00001,7521055,75,online,62,22.7,[],25,86,95,98
2025-05-08T11:58:11.525109,ATM-00001,7511898,75,online,54,21.9,"[""C0047""]",22,94,87,76
2025-05-08T12:03:11.525109,ATM-00001,7508882,75,online,63,23.1,[],5,100,88,94
2025-05-08T12:08:11.525109,ATM-00001,7505045,75,online,81,25.9,[],7,94,81,99
2025-05-08T12:13:11.525109,ATM-00001,7502112,75,online,120,23,[],12,93,84,98
2025-05-08T12:18:11.525109,ATM-00001,7497375,74,online,24,20.7,"[""20014""]",9,93,83,84
2025-05-08T12:23:11.525109,ATM-00001,7492668,74,online,82,29.6,[],3,95,80,85
2025-05-08T12:28:11.525109,ATM-00001,7490689,74,online,89,31.1,[],10,88,90,93
2025-05-08T12:33:11.525109,ATM-00001,7488871,74,online,50,25.8,"[""20013""]",10,90,83,76
2025-05-08T12:38:11.525109,ATM-00001,7486921,74,online,93,21.6,[],6,88,82,90
2025-05-08T12:43:11.525109,ATM-00001,7484572,74,online,84,30,[],6,93,91,87
2025-05-08T12:48:11.525109,ATM-00001,7480023,74,online,149,27.6,"[""20014""]",9,95,95,99
2025-05-08T12:53:11.525109,ATM-00001,7477219,74,online,91,26.4,[],3,99,84,82
2025-05-08T12:58:11.525109,ATM-00001,7473402,74,online,34,28.7,[],15,100,88,78
2025-05-08T13:03:11.525109,ATM-00001,7470927,74,offline,47,25.6,[],11,91,96,95
2025-05-08T13:08:11.525109,ATM-00001,7468421,74,online,53,29.1,[],12,94,80,84
2025-05-08T13:13:11.525109,ATM-00001,7465575,74,online,113,19.6,[],9,95,95,89
2025-05-08T13:18:11.525109,ATM-00001,7461868,74,online,130,23.9,[],11,86,86,96
2025-05-08T13:23:11.525109,ATM-00001,7459663,74,online,122,24.6,[],8,89,88,95
2025-05-08T13:28:11.525109,ATM-00001,7454974,74,online,106,21.4,[],7,90,99,91
2025-05-08T13:33:11.525109,ATM-00001,7452051,74,online,76,18.2,"[""D1500""]",8,92,99,86
2025-05-08T13:38:11.525109,ATM-00001,7449643,74,online,121,18.6,[],8,91,85,94
2025-05-08T13:43:11.525109,ATM-00001,7444925,74,online,80,22.1,[],4,87,88,94
2025-05-08T13:48:11.525109,ATM-00001,7439968,74,online,97,24.4,[],14,100,86,96
2025-05-08T13:53:11.525109,ATM-00001,7435846,74,online,29,21.9,[],12,86,98,88
2025-05-08T13:58:11.525109,ATM-00001,7431674,74,online,99,23.1,[],8,100,94,82
2025-05-08T14:03:11.525109,ATM-00001,7426678,74,online,28,27.3,[],7,85,90,90
