event_id,atm_id,issue_type,error_code,description,severity,reported_at,resolved_at,resolution_time_minutes,engineer_id,parts_replaced,cost_naira,preventive
MAINT-1757228291-5024,ATM-00062,card_reader,90001,Card reader malfunction,high,2025-09-07T07:58:11.156876,2025-09-07T09:06:11.156876,68,ENG-013,"[""Receipt printer""]",163947,False
MAINT-1757228291-1596,ATM-00063,network,D1500,Connection timeout,high,2025-09-07T07:58:11.156876,2025-09-07T09:21:11.156876,83,ENG-007,[],111338,True
MAINT-1757228291-9411,ATM-00071,card_reader,90001,Card reader malfunction,high,2025-09-07T07:58:11.156876,2025-09-07T09:25:11.156876,87,ENG-006,"[""Cash cassette""]",18673,True
MAINT-1757228291-8396,ATM-00075,printer,20013,Receipt paper empty,medium,2025-09-07T07:58:11.156876,2025-09-07T08:34:11.156876,36,ENG-012,"[""Receipt printer""]",178291,False
MAINT-1757228291-3976,ATM-00087,printer,20013,Receipt paper empty,medium,2025-09-07T07:58:11.156876,2025-09-07T08:14:11.156876,16,ENG-013,"[""Card reader""]",69841,False
MAINT-1757228291-7211,ATM-00091,printer,20014,Printer jam,medium,2025-09-07T07:58:11.156876,2025-09-07T08:21:11.156876,23,ENG-025,"[""Receipt printer""]",35674,False
MAINT-1757141891-2036,ATM-00006,cash_dispenser,20002,Low cash warning,low,2025-09-06T07:58:11.156876,2025-09-06T09:52:11.156876,114,ENG-006,"[""Receipt printer""]",93578,False
MAINT-1757141891-6063,ATM-00009,cash_dispenser,20001,Unable to load cassette,medium,2025-09-06T07:58:11.156876,2025-09-06T08:47:11.156876,49,ENG-006,"[""Cash cassette""]",29724,False
MAINT-1757141891-6601,ATM-00016,cash_dispenser,C0047,Cassette misfeed,high,2025-09-06T07:58:11.156876,2025-09-06T08:41:11.156876,43,ENG-014,[],224574,False
MAINT-1757141891-7304,ATM-00023,cash_dispenser,20002,Low cash warning,low,2025-09-06T07:58:11.156876,2025-09-06T09:50:11.156876,112,ENG-010,"[""Card reader""]",96790,False
MAINT-1757141891-9264,ATM-00028,cash_dispenser,20001,Unable to load cassette,medium,2025-09-06T07:58:11.156876,2025-09-06T08:45:11.156876,47,ENG-013,"[""Receipt printer""]",30894,False
MAINT-1757141891-9399,ATM-00041,card_reader,90001,Card reader malfunction,high,2025-09-06T07:58:11.156876,2025-09-06T09:10:11.156876,72,ENG-013,"[""Receipt printer""]",60340,False
MAINT-1757141891-1771,ATM-00041,cash_dispenser,20002,Low cash warning,low,2025-09-06T07:58:11.156876,2025-09-06T10:22:11.156876,144,ENG-013,[],134165,False
MAINT-1757141891-4726,ATM-00045,cash_dispenser,20002,Low cash warning,low,2025-09-06T07:58:11.156876,2025-09-06T09:51:11.156876,113,ENG-021,[],243390,False
MAINT-1757141891-1255,ATM-00056,cash_dispenser,20001,Unable to load cassette,medium,2025-09-06T07:58:11.156876,2025-09-06T08:26:11.156876,28,ENG-002,"[""Cash cassette""]",195719,False
MAINT-1757141891-7844,ATM-00057,network,D1500,Connection timeout,high,2025-09-06T07:58:11.156876,2025-09-06T09:14:11.156876,76,ENG-006,[],81247,False
MAINT-1757141891-9931,ATM-00059,cash_dispenser,C0047,Cassette misfeed,high,2025-09-06T07:58:11.156876,2025-09-06T08:53:11.156876,55,ENG-002,"[""Card reader""]",222022,False
MAINT-1757141891-8501,ATM-00065,network,D1500,Connection timeout,high,2025-09-06T07:58:11.156876,2025-09-06T09:48:11.156876,110,ENG-013,[],111697,False
MAINT-1757141891-3647,ATM-00074,card_reader,90001,Card reader malfunction,high,2025-09-06T07:58:11.156876,2025-09-06T08:57:11.156876,59,ENG-026,[],79785,True
MAINT-1757141891-7217,ATM-00081,cash_dispenser,C0047,Cassette misfeed,high,2025-09-06T07:58:11.156876,2025-09-06T08:41:11.156876,43,ENG-011,[],117541,False
MAINT-1757141891-1574,ATM-00084,cash_dispenser,C0047,Cassette misfeed,high,2025-09-06T07:58:11.156876,2025-09-06T08:38:11.156876,40,ENG-007,[],114112,False
MAINT-1757141891-7973,ATM-00090,printer,20013,Receipt paper empty,medium,2025-09-06T07:58:11.156876,2025-09-06T08:08:11.156876,10,ENG-025,[],183437,False
MAINT-1757055491-1893,ATM-00010,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:17:11.156876,19,ENG-012,[],37971,False
MAINT-1757055491-4946,ATM-00012,network,D1500,Connection timeout,high,2025-09-05T07:58:11.156876,2025-09-05T09:33:11.156876,95,ENG-011,"[""Cash cassette""]",147888,False
MAINT-1757055491-8144,ATM-00020,card_reader,90001,Card reader malfunction,high,2025-09-05T07:58:11.156876,2025-09-05T09:13:11.156876,75,ENG-013,"[""Cash cassette""]",156591,False
MAINT-1757055491-8757,ATM-00021,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:21:11.156876,23,ENG-027,"[""Cash cassette""]",206369,False
MAINT-1757055491-7765,ATM-00024,network,D1500,Connection timeout,high,2025-09-05T07:58:11.156876,2025-09-05T09:43:11.156876,105,ENG-030,"[""Card reader""]",125720,True
MAINT-1757055491-8208,ATM-00026,card_reader,90001,Card reader malfunction,high,2025-09-05T07:58:11.156876,2025-09-05T08:52:11.156876,54,ENG-002,[],29304,False
MAINT-1757055491-3004,ATM-00027,cash_dispenser,20001,Unable to load cassette,medium,2025-09-05T07:58:11.156876,2025-09-05T08:13:11.156876,15,ENG-018,[],243177,False
MAINT-1757055491-4153,ATM-00032,cash_dispenser,C0047,Cassette misfeed,high,2025-09-05T07:58:11.156876,2025-09-05T08:32:11.156876,34,ENG-002,"[""Cash cassette""]",68535,False
MAINT-1757055491-2167,ATM-00033,printer,20013,Receipt paper empty,medium,2025-09-05T07:58:11.156876,2025-09-05T08:17:11.156876,19,ENG-014,"[""Cash cassette""]",115879,True
MAINT-1757055491-7778,ATM-00040,cash_dispenser,C0047,Cassette misfeed,high,2025-09-05T07:58:11.156876,2025-09-05T08:29:11.156876,31,ENG-003,"[""Card reader""]",35004,False
MAINT-1757055491-7750,ATM-00046,printer,20013,Receipt paper empty,medium,2025-09-05T07:58:11.156876,2025-09-05T08:36:11.156876,38,ENG-022,[],91265,False
MAINT-1757055491-9188,ATM-00047,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:42:11.156876,44,ENG-011,"[""Cash cassette""]",99367,False
MAINT-1757055491-7014,ATM-00050,network,D1500,Connection timeout,high,2025-09-05T07:58:11.156876,2025-09-05T09:42:11.156876,104,ENG-002,"[""Card reader""]",111808,False
MAINT-1757055491-5675,ATM-00059,cash_dispenser,20001,Unable to load cassette,medium,2025-09-05T07:58:11.156876,2025-09-05T08:43:11.156876,45,ENG-026,"[""Cash cassette""]",35361,False
MAINT-1757055491-8401,ATM-00060,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:19:11.156876,21,ENG-010,"[""Cash cassette""]",91096,False
MAINT-1757055491-2770,ATM-00062,card_reader,90001,Card reader malfunction,high,2025-09-05T07:58:11.156876,2025-09-05T09:21:11.156876,83,ENG-016,"[""Receipt printer""]",46311,False
MAINT-1757055491-7471,ATM-00063,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:51:11.156876,53,ENG-018,"[""Receipt printer""]",247991,False
MAINT-1757055491-5379,ATM-00064,printer,20013,Receipt paper empty,medium,2025-09-05T07:58:11.156876,2025-09-05T08:04:11.156876,6,ENG-019,[],234375,False
MAINT-1757055491-8768,ATM-00071,cash_dispenser,C0047,Cassette misfeed,high,2025-09-05T07:58:11.156876,2025-09-05T09:08:11.156876,70,ENG-030,[],27502,True
MAINT-1757055491-2390,ATM-00077,printer,20014,Printer jam,medium,2025-09-05T07:58:11.156876,2025-09-05T08:51:11.156876,53,ENG-015,"[""Receipt printer""]",215319,False
MAINT-1757055491-2712,ATM-00085,card_reader,90001,Card reader malfunction,high,2025-09-05T07:58:11.156876,2025-09-05T09:00:11.156876,62,ENG-027,[],142288,False
MAINT-1757055491-6710,ATM-00091,cash_dispenser,20002,Low cash warning,low,2025-09-05T07:58:11.156876,2025-09-05T10:04:11.156876,126,ENG-025,"[""Card reader""]",209483,False
MAINT-1757055491-3431,ATM-00093,card_reader,90001,Card reader malfunction,high,2025-09-05T07:58:11.156876,2025-09-05T09:26:11.156876,88,ENG-028,[],101206,False
MAINT-1756969091-9804,ATM-00007,cash_dispenser,20001,Unable to load cassette,medium,2025-09-04T07:58:11.156876,2025-09-04T08:53:11.156876,55,ENG-023,"[""Cash cassette""]",160467,False
MAINT-1756969091-4196,ATM-00007,cash_dispenser,C0047,Cassette misfeed,high,2025-09-04T07:58:11.156876,2025-09-04T08:36:11.156876,38,ENG-027,[],162215,False
MAINT-1756969091-1793,ATM-00007,printer,20014,Printer jam,medium,2025-09-04T07:58:11.156876,2025-09-04T08:29:11.156876,31,ENG-002,[],220491,True
MAINT-1756969091-3897,ATM-00011,cash_dispenser,C0047,Cassette misfeed,high,2025-09-04T07:58:11.156876,2025-09-04T08:49:11.156876,51,ENG-011,"[""Cash cassette""]",133503,False
MAINT-1756969091-6379,ATM-00013,cash_dispenser,20002,Low cash warning,low,2025-09-04T07:58:11.156876,2025-09-04T10:11:11.156876,133,ENG-020,"[""Card reader""]",168136,False
MAINT-1756969091-2284,ATM-00015,printer,20014,Printer jam,medium,2025-09-04T07:58:11.156876,2025-09-04T08:36:11.156876,38,ENG-013,"[""Receipt printer""]",180599,True
MAINT-1756969091-8168,ATM-00016,cash_dispenser,C0047,Cassette misfeed,high,2025-09-04T07:58:11.156876,2025-09-04T09:13:11.156876,75,ENG-018,[],197724,False
MAINT-1756969091-8155,ATM-00019,card_reader,90001,Card reader malfunction,high,2025-09-04T07:58:11.156876,2025-09-04T09:25:11.156876,87,ENG-005,[],183360,True
MAINT-1756969091-2117,ATM-00031,printer,20013,Receipt paper empty,medium,2025-09-04T07:58:11.156876,2025-09-04T08:27:11.156876,29,ENG-003,"[""Cash cassette""]",202061,True
MAINT-1756969091-8802,ATM-00038,printer,20014,Printer jam,medium,2025-09-04T07:58:11.156876,2025-09-04T08:21:11.156876,23,ENG-004,[],25035,False
MAINT-1756969091-8309,ATM-00041,cash_dispenser,20001,Unable to load cassette,medium,2025-09-04T07:58:11.156876,2025-09-04T08:40:11.156876,42,ENG-014,"[""Receipt printer""]",228881,False
MAINT-1756969091-3571,ATM-00047,printer,20013,Receipt paper empty,medium,2025-09-04T07:58:11.156876,2025-09-04T08:00:11.156876,2,ENG-010,[],75294,False
MAINT-1756969091-3770,ATM-00052,network,D1500,Connection timeout,high,2025-09-04T07:58:11.156876,2025-09-04T09:54:11.156876,116,ENG-028,"[""Cash cassette""]",141877,True
MAINT-1756969091-1157,ATM-00052,printer,20014,Printer jam,medium,2025-09-04T07:58:11.156876,2025-09-04T08:27:11.156876,29,ENG-019,"[""Cash cassette""]",203738,True
MAINT-1756969091-8476,ATM-00054,cash_dispenser,20002,Low cash warning,low,2025-09-04T07:58:11.156876,2025-09-04T10:18:11.156876,140,ENG-022,[],239451,False
MAINT-1756969091-9109,ATM-00054,cash_dispenser,C0047,Cassette misfeed,high,2025-09-04T07:58:11.156876,2025-09-04T08:43:11.156876,45,ENG-008,"[""Card reader""]",84665,False
MAINT-1756969091-7157,ATM-00054,network,D1500,Connection timeout,high,2025-09-04T07:58:11.156876,2025-09-04T09:48:11.156876,110,ENG-020,"[""Card reader""]",115292,False
MAINT-1756969091-1170,ATM-00056,network,D1500,Connection timeout,high,2025-09-04T07:58:11.156876,2025-09-04T09:29:11.156876,91,ENG-021,"[""Cash cassette""]",197452,True
MAINT-1756969091-9786,ATM-00058,cash_dispenser,20002,Low cash warning,low,2025-09-04T07:58:11.156876,2025-09-04T10:03:11.156876,125,ENG-007,"[""Card reader""]",64334,True
MAINT-1756969091-9420,ATM-00063,printer,20013,Receipt paper empty,medium,2025-09-04T07:58:11.156876,2025-09-04T08:25:11.156876,27,ENG-002,"[""Card reader""]",206015,True
MAINT-1756969091-7493,ATM-00063,cash_dispenser,20001,Unable to load cassette,medium,2025-09-04T07:58:11.156876,2025-09-04T08:44:11.156876,46,ENG-019,[],127749,True
MAINT-1756969091-8657,ATM-00075,printer,20014,Printer jam,medium,2025-09-04T07:58:11.156876,2025-09-04T08:50:11.156876,52,ENG-004,"[""Cash cassette""]",20150,True
MAINT-1756969091-1805,ATM-00077,printer,20013,Receipt paper empty,medium,2025-09-04T07:58:11.156876,2025-09-04T07:58:11.156876,0,ENG-001,"[""Card reader""]",165051,False
MAINT-1756969091-4074,ATM-00087,cash_dispenser,20001,Unable to load cassette,medium,2025-09-04T07:58:11.156876,2025-09-04T08:28:11.156876,30,ENG-015,"[""Cash cassette""]",223254,False
MAINT-1756969091-4416,ATM-00092,cash_dispenser,20001,Unable to load cassette,medium,2025-09-04T07:58:11.156876,2025-09-04T08:39:11.156876,41,ENG-014,[],239713,False
MAINT-1756882691-7653,ATM-00002,cash_dispenser,20002,Low cash warning,low,2025-09-03T07:58:11.156876,2025-09-03T09:58:11.156876,120,ENG-010,"[""Card reader""]",30705,False
MAINT-1756882691-4342,ATM-00002,printer,20013,Receipt paper empty,medium,2025-09-03T07:58:11.156876,2025-09-03T08:27:11.156876,29,ENG-011,"[""Receipt printer""]",240833,True
MAINT-1756882691-7305,ATM-00012,cash_dispenser,20001,Unable to load cassette,medium,2025-09-03T07:58:11.156876,2025-09-03T08:35:11.156876,37,ENG-005,"[""Card reader""]",248848,True
MAINT-1756882691-6742,ATM-00014,cash_dispenser,20001,Unable to load cassette,medium,2025-09-03T07:58:11.156876,2025-09-03T08:37:11.156876,39,ENG-019,"[""Card reader""]",166026,False
MAINT-1756882691-6459,ATM-00032,printer,20014,Printer jam,medium,2025-09-03T07:58:11.156876,2025-09-03T08:12:11.156876,14,ENG-005,"[""Cash cassette""]",55560,True
MAINT-1756882691-9773,ATM-00038,printer,20013,Receipt paper empty,medium,2025-09-03T07:58:11.156876,2025-09-03T08:28:11.156876,30,ENG-023,"[""Card reader""]",129500,False
MAINT-1756882691-2581,ATM-00046,printer,20014,Printer jam,medium,2025-09-03T07:58:11.156876,2025-09-03T08:26:11.156876,28,ENG-008,[],245921,True
MAINT-1756882691-2086,ATM-00063,printer,20014,Printer jam,medium,2025-09-03T07:58:11.156876,2025-09-03T08:50:11.156876,52,ENG-025,[],248126,False
MAINT-1756882691-2609,ATM-00070,printer,20014,Printer jam,medium,2025-09-03T07:58:11.156876,2025-09-03T08:35:11.156876,37,ENG-022,"[""Cash cassette""]",215931,False
MAINT-1756882691-6625,ATM-00072,cash_dispenser,20002,Low cash warning,low,2025-09-03T07:58:11.156876,2025-09-03T09:54:11.156876,116,ENG-013,[],165849,False
MAINT-1756882691-9102,ATM-00077,printer,20013,Receipt paper empty,medium,2025-09-03T07:58:11.156876,2025-09-03T08:43:11.156876,45,ENG-018,[],244276,False
MAINT-1756882691-3176,ATM-00078,cash_dispenser,20002,Low cash warning,low,2025-09-03T07:58:11.156876,2025-09-03T10:20:11.156876,142,ENG-027,"[""Receipt printer""]",235134,False
MAINT-1756882691-3919,ATM-00084,cash_dispenser,20001,Unable to load cassette,medium,2025-09-03T07:58:11.156876,2025-09-03T08:56:11.156876,58,ENG-024,[],96051,False
MAINT-1756882691-6618,ATM-00090,printer,20013,Receipt paper empty,medium,2025-09-03T07:58:11.156876,2025-09-03T08:15:11.156876,17,ENG-014,"[""Receipt printer""]",229564,True
MAINT-1756882691-4803,ATM-00099,cash_dispenser,C0047,Cassette misfeed,high,2025-09-03T07:58:11.156876,2025-09-03T08:51:11.156876,53,ENG-024,"[""Receipt printer""]",239125,True
MAINT-1756796291-8940,ATM-00009,cash_dispenser,20002,Low cash warning,low,2025-09-02T07:58:11.156876,2025-09-02T10:17:11.156876,139,ENG-012,"[""Card reader""]",99306,False
MAINT-1756796291-3641,ATM-00014,printer,20013,Receipt paper empty,medium,2025-09-02T07:58:11.156876,2025-09-02T08:11:11.156876,13,ENG-021,"[""Cash cassette""]",78876,False
MAINT-1756796291-1582,ATM-00018,card_reader,90001,Card reader malfunction,high,2025-09-02T07:58:11.156876,2025-09-02T09:13:11.156876,75,ENG-021,[],55733,False
MAINT-1756796291-2605,ATM-00021,printer,20013,Receipt paper empty,medium,2025-09-02T07:58:11.156876,2025-09-02T08:42:11.156876,44,ENG-015,"[""Cash cassette""]",161404,True
MAINT-1756796291-5994,ATM-00021,cash_dispenser,C0047,Cassette misfeed,high,2025-09-02T07:58:11.156876,2025-09-02T09:10:11.156876,72,ENG-006,"[""Card reader""]",210896,False
MAINT-1756796291-6104,ATM-00023,cash_dispenser,C0047,Cassette misfeed,high,2025-09-02T07:58:11.156876,2025-09-02T08:50:11.156876,52,ENG-023,[],229181,False
MAINT-1756796291-7637,ATM-00026,card_reader,90001,Card reader malfunction,high,2025-09-02T07:58:11.156876,2025-09-02T09:12:11.156876,74,ENG-028,"[""Card reader""]",172781,True
MAINT-1756796291-5354,ATM-00035,cash_dispenser,20001,Unable to load cassette,medium,2025-09-02T07:58:11.156876,2025-09-02T08:55:11.156876,57,ENG-004,"[""Card reader""]",144910,True
MAINT-1756796291-9029,ATM-00041,printer,20014,Printer jam,medium,2025-09-02T07:58:11.156876,2025-09-02T08:50:11.156876,52,ENG-009,[],206591,False
MAINT-1756796291-8240,ATM-00052,cash_dispenser,20001,Unable to load cassette,medium,2025-09-02T07:58:11.156876,2025-09-02T08:20:11.156876,22,ENG-003,"[""Cash cassette""]",157178,False
MAINT-1756796291-1326,ATM-00057,printer,20013,Receipt paper empty,medium,2025-09-02T07:58:11.156876,2025-09-02T08:08:11.156876,10,ENG-019,"[""Receipt printer""]",130588,False
MAINT-1756796291-4091,ATM-00061,cash_dispenser,20001,Unable to load cassette,medium,2025-09-02T07:58:11.156876,2025-09-02T08:26:11.156876,28,ENG-022,"[""Receipt printer""]",71130,False
MAINT-1756796291-5451,ATM-00072,network,D1500,Connection timeout,high,2025-09-02T07:58:11.156876,2025-09-02T09:13:11.156876,75,ENG-012,[],236433,False
MAINT-1756796291-2092,ATM-00085,card_reader,90001,Card reader malfunction,high,2025-09-02T07:58:11.156876,2025-09-02T08:58:11.156876,60,ENG-028,"[""Card reader""]",29528,False
MAINT-1756796291-6691,ATM-00087,cash_dispenser,20001,Unable to load cassette,medium,2025-09-02T07:58:11.156876,2025-09-02T08:52:11.156876,54,ENG-025,"[""Cash cassette""]",211186,False
MAINT-1756796291-8785,ATM-00091,cash_dispenser,20001,Unable to load cassette,medium,2025-09-02T07:58:11.156876,2025-09-02T08:47:11.156876,49,ENG-007,[],231848,False
MAINT-1756709891-8487,ATM-00003,cash_dispenser,20002,Low cash warning,low,2025-09-01T07:58:11.156876,2025-09-01T10:16:11.156876,138,ENG-005,"[""Card reader""]",51642,False
MAINT-1756709891-4692,ATM-00005,printer,20014,Printer jam,medium,2025-09-01T07:58:11.156876,2025-09-01T08:23:11.156876,25,ENG-010,"[""Cash cassette""]",226229,False
MAINT-1756709891-1762,ATM-00005,printer,20014,Printer jam,medium,2025-09-01T07:58:11.156876,2025-09-01T08:25:11.156876,27,ENG-030,[],88498,True
MAINT-1756709891-6730,ATM-00011,network,D1500,Connection timeout,high,2025-09-01T07:58:11.156876,2025-09-01T09:50:11.156876,112,ENG-012,[],249485,False
MAINT-1756709891-3539,ATM-00016,card_reader,90001,Card reader malfunction,high,2025-09-01T07:58:11.156876,2025-09-01T09:27:11.156876,89,ENG-012,"[""Cash cassette""]",56339,False
MAINT-1756709891-6758,ATM-00019,cash_dispenser,C0047,Cassette misfeed,high,2025-09-01T07:58:11.156876,2025-09-01T08:35:11.156876,37,ENG-016,"[""Cash cassette""]",88992,True
MAINT-1756709891-4083,ATM-00019,cash_dispenser,20001,Unable to load cassette,medium,2025-09-01T07:58:11.156876,2025-09-01T08:21:11.156876,23,ENG-018,[],109447,True
MAINT-1756709891-3079,ATM-00020,network,D1500,Connection timeout,high,2025-09-01T07:58:11.156876,2025-09-01T09:57:11.156876,119,ENG-007,[],86027,False
MAINT-1756709891-3888,ATM-00020,card_reader,90001,Card reader malfunction,high,2025-09-01T07:58:11.156876,2025-09-01T09:14:11.156876,76,ENG-006,"[""Cash cassette""]",29163,False
MAINT-1756709891-4033,ATM-00023,network,D1500,Connection timeout,high,2025-09-01T07:58:11.156876,2025-09-01T09:36:11.156876,98,ENG-015,"[""Cash cassette""]",62408,True
MAINT-1756709891-7020,ATM-00023,network,D1500,Connection timeout,high,2025-09-01T07:58:11.156876,2025-09-01T09:56:11.156876,118,ENG-006,[],191726,False
MAINT-1756709891-5036,ATM-00024,printer,20013,Receipt paper empty,medium,2025-09-01T07:58:11.156876,2025-09-01T08:41:11.156876,43,ENG-009,"[""Cash cassette""]",110157,False
MAINT-1756709891-7569,ATM-00030,printer,20013,Receipt paper empty,medium,2025-09-01T07:58:11.156876,2025-09-01T08:15:11.156876,17,ENG-021,"[""Card reader""]",185324,False
MAINT-1756709891-8242,ATM-00037,cash_dispenser,20002,Low cash warning,low,2025-09-01T07:58:11.156876,2025-09-01T09:59:11.156876,121,ENG-021,"[""Cash cassette""]",164090,False
MAINT-1756709891-7800,ATM-00054,cash_dispenser,C0047,Cassette misfeed,high,2025-09-01T07:58:11.156876,2025-09-01T08:57:11.156876,59,ENG-028,"[""Receipt printer""]",50233,True
MAINT-1756709891-9115,ATM-00057,cash_dispenser,20001,Unable to load cassette,medium,2025-09-01T07:58:11.156876,2025-09-01T08:25:11.156876,27,ENG-020,"[""Receipt printer""]",90514,True
MAINT-1756709891-1525,ATM-00075,card_reader,90001,Card reader malfunction,high,2025-09-01T07:58:11.156876,2025-09-01T08:44:11.156876,46,ENG-002,"[""Receipt printer""]",123738,False
MAINT-1756709891-4562,ATM-00078,cash_dispenser,C0047,Cassette misfeed,high,2025-09-01T07:58:11.156876,2025-09-01T09:06:11.156876,68,ENG-015,"[""Card reader""]",43089,False
